timestamp,clinic_only,hh_only,combi
2022-01-04 16:00:00,4989.351000000002,2259.7967978273996,7903.145464494068
2022-01-04 17:00:00,5643.348666666669,3077.5760978273997,5897.584764494067
2022-01-04 18:00:00,2820.008666666667,4713.1346978274005,7366.469364494067
2022-01-04 19:00:00,2653.334666666667,3350.1692001726,6020.170200172601
2022-01-04 20:00:00,2670.001,2668.6864478274,5298.687781160734
2022-01-04 21:00:00,2630.0013333333336,1169.424399,3202.759065666667
2022-01-04 22:00:00,2033.3346666666669,1033.1278478273998,2236.4625144940665
2022-01-04 23:00:00,1203.3346666666666,692.3864751726,2252.388808505933
2022-01-05 00:00:00,1560.0023333333331,624.2381978274,2294.2418644940662
2022-01-05 01:00:00,1670.0036666666665,624.2381978274,2800.906531160733
2022-01-05 02:00:00,2176.668333333333,896.8313001726,3230.166966839267
2022-01-05 03:00:00,2333.335666666667,1033.1278478273998,3149.7965144940667
2022-01-05 04:00:00,2116.668666666667,2259.7967978273996,4443.1337978274
2022-01-05 05:00:00,2183.337,1169.424399,3197.7707323333334
2022-01-05 06:00:00,2028.3463333333336,624.2381978274,3442.591531160735
2022-01-05 07:00:00,2818.353333333335,692.3864751726,8832.406475172604
2022-01-05 08:00:00,8140.020000000003,760.534749,8070.555082333337
2022-01-05 09:00:00,7310.020333333337,487.9416501726001,6881.29531683927
2022-01-05 10:00:00,6393.35366666667,624.2381978274,9604.25886449407
2022-01-05 11:00:00,8980.020666666669,760.534749,9587.222082333337
2022-01-05 12:00:00,8826.687333333337,896.8313001726,5465.184966839269
2022-01-05 13:00:00,4568.353666666669,692.3864751726,7111.742808505934
2022-01-05 14:00:00,6419.356333333334,706.0161278273999,5969.702461160735
2022-01-05 15:00:00,5263.686333333335,896.8313001726,7363.5189668392695
2022-01-05 16:00:00,6466.687666666669,2259.7967978273996,6993.146464494068
2022-01-05 17:00:00,4733.349666666669,3077.5760978273997,6250.921764494067
2022-01-05 18:00:00,3173.3456666666675,4713.1346978274005,7099.8076978274
2022-01-05 19:00:00,2386.673,3350.1692001726,5553.5052001726
2022-01-05 20:00:00,2203.336,2668.6864478274,4805.354114494066
2022-01-05 21:00:00,2136.6676666666667,1169.424399,2996.0933990000003
2022-01-05 22:00:00,1826.669,1033.1278478273998,2606.4641811607335
2022-01-05 23:00:00,1573.3363333333334,380.8125618726,1740.8155618726
2022-01-06 00:00:00,1360.003,337.08862746000005,2397.091960793334
2022-01-06 01:00:00,2060.0033333333336,343.33100827740003,2480.0003416107334
2022-01-06 02:00:00,2136.6693333333333,538.0987793999999,2481.4351127333325
2022-01-06 03:00:00,1943.3363333333332,619.8767094,2613.2127093999998
2022-01-06 04:00:00,1993.336,1129.8984006726,3623.238067339267
2022-01-06 05:00:00,2493.339666666667,935.5395191999999,3868.887185866668
2022-01-06 06:00:00,2933.3476666666684,926.8165388274,7105.168872160736
2022-01-06 07:00:00,6178.352333333336,619.8767094,5083.231376066669
2022-01-06 08:00:00,4463.35466666667,928.1795054999999,8293.201838833336
2022-01-06 09:00:00,7365.022333333337,913.1868861726,8361.541886172603
2022-01-06 10:00:00,7448.355000000003,1226.66895,7500.024616666669
2022-01-06 11:00:00,6273.355666666669,1049.4834338274,7647.838100494069
2022-01-06 12:00:00,6598.35466666667,1076.7427461726,8246.096079505936
2022-01-06 13:00:00,7169.353333333336,858.6682650000002,5758.689265000002
2022-01-06 14:00:00,4900.021000000002,994.9648161726002,6055.983816172602
2022-01-06 15:00:00,5061.019000000002,885.9275738273999,5400.281907160736
2022-01-06 16:00:00,4514.354333333336,2589.6344511726,5863.986784505934
2022-01-06 17:00:00,3274.3523333333346,3680.0068499999998,8325.01685
2022-01-06 18:00:00,4645.010000000001,4713.1346978274005,7319.805031160733
2022-01-06 19:00:00,2606.670333333333,3350.1692001726,5930.170533505934
2022-01-06 20:00:00,2580.0013333333336,2668.6864478274,5215.354781160733
2022-01-06 21:00:00,2546.668333333333,1169.424399,3236.094399
2022-01-06 22:00:00,2066.67,817.7792999999999,2451.116633333333
2022-01-06 23:00:00,1633.3373333333332,654.2234399999999,2327.55944
2022-01-07 00:00:00,1673.336,586.0751661726,2412.7438328392664
2022-01-07 01:00:00,1826.6686666666665,599.7048188274,2916.3731521607333
2022-01-07 02:00:00,2316.668333333333,681.4827488274,2988.151415494067
2022-01-07 03:00:00,2306.668666666667,817.7792999999999,3277.779966666667
2022-01-07 04:00:00,2460.000666666667,1172.1503288273998,3365.484995494067
2022-01-07 05:00:00,2193.334666666667,885.9275738273999,6019.273907160734
2022-01-07 06:00:00,5133.346333333334,940.4461949999999,4177.126528333335
2022-01-07 07:00:00,3236.680333333335,477.03792382740005,6198.72659049407
2022-01-07 08:00:00,5721.68866666667,490.66758,5707.3542466666695
2022-01-07 09:00:00,5216.686666666669,313.4820638274,7590.168063827403
2022-01-07 10:00:00,7276.686000000002,545.1862011726,7105.205534505936
2022-01-07 11:00:00,6560.019333333336,858.6682650000002,7332.021598333336
2022-01-07 12:00:00,6473.353333333336,1172.1503288273998,10333.837662160735
2022-01-07 13:00:00,9161.687333333335,1090.3723988274,7783.727732160736
2022-01-07 14:00:00,6693.355333333336,1226.66895,7470.02561666667
2022-01-07 15:00:00,6243.35666666667,1144.89102,5099.246020000001
2022-01-07 16:00:00,3954.3550000000023,2725.9309988274003,5959.278332160735
2022-01-07 17:00:00,3233.3473333333345,3543.7102988274,6640.384632160734
2022-01-07 18:00:00,3096.6743333333343,4713.1346978274005,6999.807364494067
2022-01-07 19:00:00,2286.672666666667,3350.1692001726,5603.5048668392665
2022-01-07 20:00:00,2253.335666666667,2668.6864478274,4772.022781160733
2022-01-07 21:00:00,2103.336333333333,1169.424399,3006.0927323333335
2022-01-07 22:00:00,1836.6683333333335,954.0758511726001,2007.4115178392667
2022-01-07 23:00:00,1053.3356666666666,692.3864751726,2055.7231418392666
