__country,TOTAL,residential areas roof-top 45 degree south,residential areas roof-top 45 degree east,residential areas roof-top 45 degree west,residential areas roof-top latitude tilt,residential areas facade south,residential areas facade east,residential areas facade west,industrial areas roof-top 45 degree south,industrial areas roof-top 45 degree east,industrial areas roof-top 45 degree west,industrial areas roof-top latitude tilt,industrial areas facade south,industrial areas facade east,industrial areas facade west,natural areas agriculture high irradiation,natural areas agriculture low irradiation,natural areas non-agriculture high irradiation,natural areas non-agriculture low irradiation,__country_iso,__MS,__percent_area
Latvia,4609.2796832934255,0.5260032733533766,0.35066884890225103,0.35066884890225103,0.6000196312590935,0.666685434080625,0.666685434080625,0.666685434080625,0.23485135906296706,0.1565675727086447,0.1565675727086447,1.8266216816008543,0.39951940089586707,0.39951940089586707,0.39951940089586707,0.0,4601.879099999998,0.0,0.0,LVA,300,100
Lithuania,9103.890455861925,0.8817573954399579,0.5878382636266387,0.5878382636266387,0.9332762020051611,1.0302740220608853,1.0302740220608853,1.0302740220608853,0.3346376758210614,0.22309178388070758,0.22309178388070758,2.6027374786082547,0.5924503996185868,0.5924503996185868,0.5924503996185868,0.0,7779.044159340131,0.0,1313.6038544098662,LTU,300,100
Luxembourg,257.134061121123,0.1470602927457913,0.09804019516386087,0.09804019516386087,0.13833839535077683,0.18671773399426805,0.18671773399426805,0.18671773399426805,0.07277447222258762,0.048516314815058414,0.048516314815058414,0.566023672842348,0.11506352200694296,0.11506352200694296,0.11506352200694296,0.0,255.01140750000005,0.0,0.0,LUX,300,100
Malta,58.30130551382426,0.18245362763285455,0.12163575175523639,0.12163575175523639,0.1798104958592855,0.2431112231596039,0.2431112231596039,0.2431112231596039,0.07103608857299193,0.047357392381994615,0.047357392381994615,0.5525029111232704,0.15262685262752748,0.15262685262752748,0.15262685262752748,19.365228750000004,36.425073125,0.0,0.0,MLT,300,100
Netherlands,5144.333583390944,4.4635106919149585,2.9756737946099716,2.9756737946099716,3.6864941079856144,5.656796921416699,5.656796921416699,5.656796921416699,1.945840779149254,1.2972271860995026,1.2972271860995026,15.13431717116086,3.5310543050208807,3.5310543050208807,3.5310543050208807,0.0,4707.890026000002,0.0,375.104039,NLD,300,100
Poland,43286.99603192276,10.42616160820418,6.950774405469457,6.950774405469457,8.723196534077902,13.079701895255381,13.079701895255381,13.079701895255381,4.992088535878248,3.3280590239188323,3.3280590239188323,38.82735527905304,8.113924114284266,8.113924114284266,8.113924114284266,0.0,42375.725819215535,0.0,764.1628658626147,POL,300,100
Portugal,9861.795604140201,3.0954493842452537,2.0636329228301697,2.0636329228301697,2.753734193916722,3.896333788784376,3.896333788784376,3.896333788784376,1.2871205962739043,0.8580803975159366,0.8580803975159366,10.010937971019256,2.4027104363762866,2.4027104363762866,2.4027104363762866,4336.978046509937,5049.2873239802,127.35220545434996,306.2902267340858,PRT,300,100
Romania,46736.10216153341,7.913301601348447,5.275534400898965,5.275534400898965,4.835142781670169,8.719753039491613,8.719753039491613,8.719753039491613,2.9093384200557506,1.9395589467038337,1.9395589467038337,22.62818771154473,5.177822880871996,5.177822880871996,5.177822880871996,0.0,46571.245410380456,0.0,70.4478661820364,ROU,300,100
Slovakia,6272.020151207287,1.7479018929849028,1.1652679286566017,1.1652679286566017,1.44311255836963,2.0851581090942504,2.0851581090942504,2.0851581090942504,0.755778647225871,0.503852431483914,0.503852431483914,5.878278367312329,1.2590100021092927,1.2590100021092927,1.2590100021092927,0.0,6248.824334687502,0.0,0.0,SVK,300,100
Slovenia,1926.2003082514616,0.6131553042176574,0.40877020281177157,0.40877020281177157,0.6108505260718068,0.8132582527133507,0.8132582527133507,0.8132582527133507,0.30885019106763195,0.20590012737842134,0.20590012737842134,2.4021681527482484,0.5093176779453003,0.5093176779453003,0.5093176779453003,0.0,1917.068215625,0.0,0.0,SVN,300,100
Spain,91530.15276850354,12.732257823266536,8.488171882177689,8.488171882177689,25.758936820719118,21.009991578322076,21.009991578322076,21.009991578322076,6.3678601258456435,4.245240083897096,4.245240083897096,49.527800978799426,13.159649107705429,13.159649107705429,13.159649107705429,36234.387504495106,52684.69041542848,962.2786537401886,1426.4335931009182,ESP,300,100
Sweden,5679.939953758272,2.6620194441476994,1.7746796294318001,1.7746796294318001,2.4492912083710165,3.126252441287216,3.126252441287216,3.126252441287216,1.0819905670774077,0.7213270447182717,0.7213270447182717,8.415482188379833,1.842054542177803,1.842054542177803,1.842054542177803,0.0,5606.788391427407,0.0,38.645844624194105,SWE,300,100
United Kingdom,27120.432422199967,16.098293628210232,10.732195752140155,10.732195752140155,12.126674697920535,20.132923979770347,20.132923979770347,20.132923979770347,7.061996287097023,4.707997524731349,4.707997524731349,54.926637788532396,12.596977867484329,12.596977867484329,12.596977867484329,0.0,26274.584655219594,0.0,626.564072483108,GBR,300,100
