demand_el,pv,wind
0.7379478685,0.279854,0.416608
0.7362043414,0.210862,0.439162
0.7160666027,0.136661,0.454864
0.6859035829,0.058988,0.456184
0.6526893906,0.006941,0.474744
0.6241827216,0,0.475886
0.6053526284,0,0.455021
0.5536570482,0,0.436877
0.5237555575,0,0.41716
0.5022229971,0,0.397215
0.4788597332,0,0.380592
0.4668293959,0,0.367683
0.4638653997,0,0.355143
0.4828698457,0.002536,0.319643
0.523145323,0.044215,0.245293
0.570917967,0.130831,0.207251
0.6202597855,0.24012,0.24791
0.6430999913,0.370217,0.274356
0.6646325517,0.469428,0.271596
0.6696887804,0.531846,0.244922
0.6433615204,0.5466,0.223222
0.62182896,0.532618,0.219485
0.6156394386,0.493446,0.231818
0.6144189696,0.414651,0.24787
0.607444861,0.312021,0.2521
0.6092755645,0.20827,0.238922
0.5887891204,0.115211,0.20051
0.5703077325,0.042881,0.139802
0.56725656,0.003229,0.116763
0.5636823294,0,0.10596
0.5514776393,0,0.0967
0.5084996949,0,0.104262
0.4789469096,0,0.120947
0.4502658879,0,0.13367
0.4381483742,0,0.139673
0.4230668643,0,0.138705
0.4240258042,0,0.128675
0.422282277,0.001728,0.095392
0.450788946,0.037953,0.049921
0.4942899486,0.110385,0.020248
0.5286374335,0.191376,0.018079
0.5601080987,0.287715,0.01735
0.5891378258,0.368204,0.023591
0.6024758086,0.412569,0.032966
0.5810304245,0.459378,0.045964
0.5619388022,0.453213,0.061451
0.5465085869,0.413699,0.080658
0.5427600035,0.337525,0.100756
0.5413651818,0.248967,0.11759
0.5509545811,0.170968,0.130999
0.5628105658,0.098759,0.130401
0.5605439805,0.036143,0.108962
0.5603696278,0.00242,0.098503
0.5662104437,0,0.091395
0.5614157441,0,0.079192
0.5290733153,0,0.066749
0.4925464214,0,0.055399
0.4720599773,0,0.046751
0.4655217505,0,0.040893
0.4542760003,0,0.036935
0.4786853805,0,0.034719
0.5481649377,0.002185,0.030731
0.6562636213,0.046966,0.020452
0.7332403452,0.13618,0.011239
0.7620085433,0.230849,0.009404
0.7852846308,0.327355,0.007912
0.8041147241,0.406835,0.007982
0.8171040014,0.462677,0.010615
0.7930433266,0.489147,0.013253
0.7920843867,0.47839,0.014755
0.7806642838,0.436985,0.017459
0.7749978206,0.368458,0.021354
0.7582599599,0.262137,0.024972
0.7546857292,0.174109,0.024613
0.7349838724,0.096186,0.024546
0.6981954494,0.037082,0.024109
0.6761398309,0.00264,0.025127
0.6473716328,0,0.028428
0.6132856769,0,0.034229
0.5643797402,0,0.053936
0.5377909511,0,0.092626
0.5130328655,0,0.136421
0.5021358208,0,0.177203
0.4942899486,0,0.210852
0.5121611019,0,0.236574
0.5775433702,0.00276,0.243309
0.6821549996,0.051399,0.204383
0.7570394909,0.143757,0.163516
0.787289687,0.264655,0.192307
0.8048993113,0.404109,0.190992
0.826257519,0.507088,0.171901
0.8273036353,0.568808,0.145882
0.8040275477,0.611173,0.134734
0.7942637957,0.615755,0.142136
0.7804899311,0.583767,0.158221
0.7755208787,0.517197,0.170642
0.7637520704,0.415491,0.173545
0.7545113765,0.287064,0.176619
0.7318455235,0.156685,0.18029
0.6992415657,0.06027,0.171512
0.6833754686,0.00552,0.185494
0.6641094935,0,0.200505
0.6274954232,0,0.203008
0.5776305466,0,0.212411
0.5463342342,0,0.223213
0.5318629588,0,0.227292
0.5136431,0,0.226656
0.5105047511,0,0.224105
0.5368320112,0,0.223337
0.607444861,0.00291,0.224254
0.6954929823,0.055246,0.188512
0.7471885625,0.15683,0.141875
0.7648853631,0.280319,0.184057
0.7806642838,0.410467,0.216348
0.7952227356,0.511611,0.215109
0.7941766193,0.576463,0.203165
0.7879870979,0.607789,0.201165
0.7761311132,0.602859,0.202024
0.768285241,0.579121,0.198719
0.7554703165,0.507898,0.18735
0.7457065644,0.407419,0.172893
0.7410862174,0.289178,0.16866
0.7127539011,0.160592,0.158249
0.6922674571,0.069411,0.146816
0.6786679453,0.007447,0.167053
0.6744834801,0,0.190423
0.6292389504,0,0.201207
0.5780664284,0,0.203235
0.5510417575,0,0.190746
0.5282887281,0,0.168092
0.5175660361,0,0.145798
0.5074535786,0,0.131457
0.5241042629,0,0.127324
0.5816406591,0.002951,0.130665
0.6740475983,0.057939,0.121887
0.7627059541,0.164803,0.088134
0.79679191,0.293483,0.113073
0.802632726,0.415724,0.147273
0.8327957458,0.520144,0.156596
0.8431697324,0.586431,0.156735
0.8205910557,0.617068,0.15858
0.8140528289,0.615708,0.161632
0.8051608404,0.576038,0.165048
0.7912997995,0.511164,0.167536
0.7814488711,0.411556,0.172326
0.7789207567,0.292867,0.171773
0.7543370238,0.168203,0.165292
0.7143230756,0.076584,0.142099
0.6923546334,0.012835,0.148604
0.6688170168,0,0.161962
0.6355156482,0,0.164494
0.5832098335,0,0.165629
0.5564466917,0,0.167357
0.5296835498,0,0.175507
0.5136431,0,0.190659
0.5070176968,0,0.210789
0.5270682591,0,0.234637
0.582599599,0.002723,0.242523
0.677883358,0.060865,0.199773
0.7570394909,0.169257,0.157714
0.7817104001,0.30303,0.193304
0.7981867318,0.432583,0.204332
0.8163194142,0.54034,0.192411
0.8297445733,0.612725,0.171888
0.791910034,0.648861,0.157059
0.7730799407,0.644518,0.146111
0.7596547816,0.60915,0.136132
0.7435271554,0.533984,0.128523
0.7369017522,0.434619,0.122919
0.7444860954,0.315575,0.120641
0.7219945951,0.196048,0.112786
0.6852933484,0.087064,0.091044
0.6623659663,0.016536,0.083409
0.6449306948,0,0.079855
0.6278441287,0,0.074924
0.5724871415,0,0.076998
0.5452881179,0,0.083083
0.5113765147,0,0.088456
0.4940284195,0,0.089066
0.4753726789,0,0.08667
0.4781623224,0,0.084768
0.4894952489,0.003175,0.076142
0.5379653038,0.068283,0.055291
0.5913172348,0.178092,0.027589
0.6349054137,0.307929,0.028311
0.6572225612,0.439428,0.035438
0.6737860692,0.547902,0.035752
0.6779705344,0.625049,0.030411
0.6495510418,0.665091,0.022298
0.637433528,0.669103,0.017195
0.6220033127,0.636891,0.015633
0.6193008456,0.565871,0.015865
0.6209571964,0.464622,0.017985
0.6214802546,0.33247,0.022734
0.6032603958,0.180856,0.031086
0.5882660622,0.066869,0.045905
0.5810304245,0.007062,0.070222
0.5832098335,0,0.101122
0.5610670386,0,0.129451
0.5190480342,0,0.145069
0.4916746578,0,0.147004
0.4636038706,0,0.142149
0.4522709441,0,0.135076
0.4337023799,0,0.131474
0.4307383838,0,0.137826
0.4387586087,0.002812,0.159588
0.4665678668,0.058046,0.167612
0.509981693,0.159009,0.159244
0.5408421236,0.277595,0.276469
0.569697498,0.410283,0.408741
0.5934094674,0.522223,0.498126
0.6023014558,0.590688,0.542137
0.5812919536,0.609562,0.549035
0.568477029,0.551775,0.536703
0.5632464476,0.478587,0.512313
0.5610670386,0.396891,0.470615
0.5715282016,0.297954,0.411083
0.5937581728,0.19633,0.358454
0.6059628629,0.105827,0.299739
0.5912300584,0.041505,0.259713
0.5891378258,0.002499,0.280806
0.5832970099,0,0.306296
0.5696103217,0,0.31272
0.5274169645,0,0.290385
0.501699939,0,0.262349
0.4830441984,0,0.239267
0.4739778572,0,0.219585
0.4700549211,0,0.199058
0.4939412431,0,0.180398
0.5626362131,0.000821,0.154942
0.6677709005,0.039513,0.104987
0.7544242002,0.127371,0.072575
0.8010635516,0.206923,0.070178
0.8193705867,0.22987,0.075974
0.8450004359,0.231647,0.08407
0.8610408857,0.226322,0.097589
0.8354110365,0.24622,0.112148
0.8248626972,0.255109,0.108426
0.8159707087,0.221194,0.082962
0.8039403714,0.17606,0.059271
0.7878999215,0.131913,0.05157
0.7810129893,0.093161,0.055009
0.7605265452,0.060784,0.065099
0.7208613024,0.024102,0.080632
0.6900880481,0.000381,0.107
0.6561764449,0,0.132589
0.6199110801,0,0.151122
0.5733589051,0,0.144488
0.5468572923,0,0.134618
0.5211402668,0,0.131102
0.5094586348,0,0.131006
0.5011768808,0,0.132659
0.5165199198,0,0.131475
0.5773690175,0.000478,0.125103
0.67544242,0.024846,0.107759
0.7547729056,0.083889,0.097007
0.7980995554,0.153683,0.100166
0.8166681196,0.213514,0.117414
0.8376776218,0.257811,0.141932
0.8473541975,0.251074,0.154548
0.8115247145,0.238211,0.159289
0.8095196583,0.223602,0.162809
0.8036788423,0.201629,0.164527
0.8000174353,0.168958,0.169641
0.7878999215,0.138415,0.178564
0.7835411037,0.110419,0.182755
0.7604393688,0.071089,0.174341
0.7230407114,0.02867,0.169898
0.7001133293,0.001651,0.205352
0.6559149159,0,0.250858
0.6232237817,0,0.278255
0.5728358469,0,0.29181
0.5447650597,0,0.299739
0.5171301543,0,0.309888
0.5068433441,0,0.324968
0.5014384099,0,0.344904
0.5184377997,0,0.367902
0.5769331357,0.001292,0.405002
0.6758783018,0.045568,0.417975
0.7449219772,0.143904,0.426346
0.7813616947,0.264486,0.478114
0.8016737861,0.382229,0.547637
0.8157091797,0.497974,0.595419
0.8215499956,0.565148,0.602012
0.7960944992,0.593704,0.592922
0.7828436928,0.573411,0.591558
0.7816232238,0.520371,0.593005
0.771685119,0.435399,0.59325
0.7688954755,0.349452,0.581517
0.7591317235,0.249245,0.547279
0.7380350449,0.141361,0.482741
0.6925289861,0.054925,0.421344
0.6771859472,0.004142,0.395873
0.6566123267,0,0.374168
0.6256647197,0,0.351564
0.568477029,0,0.342852
0.5370935402,0,0.341072
0.5104175748,0,0.335576
0.5033562898,0,0.326033
0.4890593671,0,0.312009
0.5105919275,0,0.295025
0.5715282016,0.001626,0.266162
0.6601865574,0.052352,0.214803
0.727573882,0.148486,0.198791
0.7632290123,0.263467,0.204783
0.7821462819,0.382237,0.186218
0.7980995554,0.478213,0.168025
0.8100427164,0.544277,0.137677
0.7884229797,0.571168,0.098341
0.7818847529,0.562012,0.068143
0.7762182896,0.511081,0.050078
0.7663673612,0.422315,0.039745
0.7565164327,0.316567,0.033896
0.7542498474,0.209135,0.026279
0.7319326999,0.112056,0.021207
0.699328742,0.038613,0.017673
0.677621829,0.002113,0.018091
0.6606224392,0,0.018477
0.6251416616,0,0.016538
0.5721384361,0,0.013
0.5446778834,0,0.008837
0.5101560457,0,0.005575
0.5030075843,0,0.004012
0.4915874815,0,0.004202
0.5118995728,0,0.006509
0.5732717287,0.000712,0.0101
0.6601865574,0.042408,0.011567
0.7402144538,0.139469,0.007029
0.7693313573,0.253466,0.006385
0.7904280359,0.354531,0.006478
0.7976636736,0.444572,0.007315
0.8052480167,0.508519,0.009325
0.766803243,0.557274,0.012447
0.7483218551,0.553693,0.015363
0.7397785721,0.515856,0.0177
0.72905588,0.443938,0.019548
0.7230407114,0.35219,0.020297
0.7199023625,0.238548,0.017099
0.6982826258,0.128142,0.011144
0.6599250283,0.041516,0.009221
0.6397872897,0.001417,0.013337
0.6216546073,0,0.019025
0.5968965217,0,0.022704
0.5465957632,0,0.02091
0.5150379217,0,0.017223
0.4880132508,0,0.015025
0.4728445646,0,0.016526
0.4581989364,0,0.023316
0.4598552872,0,0.036973
0.4766803243,0.001152,0.05221
0.5233196757,0.053214,0.057867
0.5819021881,0.15527,0.043037
0.6263621306,0.271476,0.077284
0.6538226833,0.37948,0.10459
0.6716938366,0.457346,0.116096
0.6784935925,0.489316,0.112266
0.6489408073,0.485217,0.113975
0.6335105919,0.453496,0.131931
0.6258390724,0.395055,0.151215
0.6226135472,0.335831,0.162733
0.6258390724,0.253168,0.165479
0.6205213146,0.177162,0.152522
0.6016912213,0.099906,0.130077
0.5814663063,0.0311,0.121842
0.5798099555,0.000343,0.133545
0.5610670386,0,0.141562
0.541190829,0,0.140055
0.4974282974,0,0.125853
0.4758085607,0,0.106467
0.4501787115,0,0.084363
0.4385842559,0,0.063416
0.4221079243,0,0.049558
0.4235027461,0,0.042582
0.4270769767,0.00076,0.036968
0.4512248278,0.047445,0.027898
0.4940284195,0.146996,0.016202
0.5282015517,0.259469,0.018778
0.5612413913,0.377283,0.030652
0.5900095894,0.473589,0.04432
0.6016912213,0.536561,0.051401
0.5860866533,0.556869,0.049364
0.5737076105,0.532644,0.044163
0.5558364572,0.457771,0.041461
0.547990585,0.353683,0.039966
0.5538314009,0.265553,0.038312
0.563595153,0.173936,0.038253
0.5685642054,0.095967,0.041323
0.5638566821,0.032115,0.044806
0.573097376,0.000823,0.048826
0.5639438584,0,0.047
0.5500828175,0,0.039847
0.5093714585,0,0.035798
0.4779007933,0,0.034235
0.4561067039,0,0.035923
0.4443378956,0,0.040561
0.4398919013,0,0.045182
0.4647371633,0,0.047629
0.5313399006,9.2E-05,0.039047
0.6320285938,0.023583,0.025859
0.7155435446,0.082105,0.016171
0.7607008979,0.152974,0.014956
0.7752593497,0.210619,0.015193
0.7932176794,0.267925,0.01648
0.8048121349,0.317466,0.026123
0.7797925203,0.353566,0.041533
0.7751721733,0.361623,0.056516
0.7635777177,0.340644,0.069785
0.7489320896,0.278557,0.080036
0.7360299887,0.205373,0.088764
0.7317583471,0.138011,0.091918
0.7080463778,0.077717,0.088368
0.6723040711,0.025471,0.08974
0.6604480865,0.000274,0.105737
0.6272338942,0,0.119492
0.5948914654,0,0.121527
0.5443291779,0,0.118053
0.5115508674,0,0.110827
0.4883619562,0,0.098488
0.47223433,0,0.086988
0.4626449307,0,0.080498
0.4901054834,0,0.081156
0.5445035306,0.000317,0.083449
0.6451050475,0.03305,0.078688
0.7233022404,0.119641,0.093592
0.762182896,0.223367,0.133481
0.7758695842,0.317488,0.175371
0.7952227356,0.36336,0.2141
0.8033301369,0.389041,0.239503
0.776566995,0.435839,0.252973
0.7717722954,0.450061,0.255399
0.7561677273,0.420148,0.249968
0.7457065644,0.329902,0.236413
0.7375119867,0.235856,0.211542
0.7354197542,0.147383,0.190487
0.7154563682,0.075869,0.175343
0.6697759568,0.02603,0.189141
0.6701246622,0.000531,0.219377
0.6329003574,0,0.242814
0.5993374597,0,0.251981
0.5481649377,0,0.242545
0.5152994508,0,0.227966
0.490018307,0,0.211013
0.4806032604,0,0.196353
0.4746752681,0,0.186618
0.4928951268,0,0.180697
0.5491238776,0.000283,0.16
0.645715282,0.025358,0.143045
0.7247842385,0.085894,0.15002
0.7677621829,0.147302,0.196785
0.7923459158,0.19896,0.263854
0.8119605963,0.24868,0.317261
0.820416703,0.265513,0.327358
0.7880742743,0.275783,0.30237
0.7795309912,0.27991,0.257312
0.765582774,0.273579,0.207474
0.7511986749,0.250676,0.152073
0.746839857,0.209615,0.098744
0.7505884404,0.144336,0.056719
0.7356812832,0.076535,0.042195
0.7040362654,0.022801,0.04591
0.6818934705,3.4E-05,0.056023
0.6338592974,0,0.061799
0.5996861651,0,0.058843
0.5496469358,0,0.045249
0.5206172086,0,0.037423
0.4962950048,0,0.04292
0.4846133729,0,0.05379
0.4781623224,0,0.067475
0.4932438323,0,0.083599
0.5619388022,5.5E-05,0.084935
0.6468485747,0.021023,0.077777
0.7311481126,0.076426,0.072277
0.771685119,0.15035,0.074731
0.7999302589,0.236385,0.076433
0.8166681196,0.31594,0.077667
0.8198936448,0.372324,0.079781
0.7892075669,0.401273,0.085322
0.7845000436,0.379361,0.091369
0.7710748845,0.356061,0.100512
0.756080551,0.312285,0.115192
0.7428297446,0.257699,0.131237
0.7387324558,0.187443,0.14352
0.7165896609,0.10721,0.147417
0.6852933484,0.034619,0.167615
0.6675093715,0.00131,0.213337
0.6288030686,0,0.25425
0.5918402929,0,0.284029
0.5466829396,0,0.291348
0.519745445,0,0.284404
0.490977247,0,0.27557
0.4798186732,0,0.265494
0.4728445646,0,0.2561
0.493418185,0,0.245193
0.5465957632,2.6E-05,0.222637
0.6401359951,0.026425,0.185712
0.7108360213,0.10196,0.149032
0.7423938628,0.20112,0.141295
0.7633161886,0.312675,0.12438
0.7791822858,0.414331,0.093412
0.7856333362,0.491706,0.069626
0.751460204,0.524993,0.054082
0.7351582251,0.506002,0.048026
0.7138000174,0.469509,0.051969
0.7005492111,0.406123,0.062157
0.6986313312,0.310848,0.071474
0.6987185075,0.208505,0.081529
0.6821549996,0.107041,0.084211
0.6451922239,0.032667,0.079416
0.6382181152,0.000655,0.082157
0.6073576846,0,0.080304
0.5814663063,0,0.072485
0.5395344782,0,0.065934
0.5149507454,0,0.058218
0.4850492546,0,0.052283
0.4690959812,0,0.04765
0.450788946,0,0.043582
0.4590707,0,0.040252
0.4720599773,0.000152,0.040788
0.5162583907,0.036282,0.041252
0.5643797402,0.138275,0.035068
0.615988144,0.273306,0.061404
0.6395257606,0.387296,0.109761
0.6572225612,0.470902,0.160803
0.6607096156,0.534271,0.197919
0.6369976462,0.550884,0.219992
0.6260134252,0.53599,0.23061
0.6156394386,0.473367,0.232318
0.6142446169,0.392637,0.229386
0.6134600296,0.303974,0.221661
0.6164240258,0.204574,0.215429
0.5939325255,0.098718,0.233524
0.5687385581,0.02546,0.276411
0.5723999651,7.2E-05,0.316868
0.5556621044,0,0.333999
0.5374422457,0,0.33347
0.494638654,0,0.301049
0.4670909249,0,0.264886
0.4418097812,0,0.23128
0.4331793218,0,0.202084
0.4164414611,0,0.187303
0.4180106355,0,0.184867
0.4214105135,0.000111,0.19046
0.4473018917,0.034789,0.174831
0.4880132508,0.133052,0.130835
0.5208787377,0.262821,0.132789
0.552872461,0.373178,0.158942
0.5765844303,0.468961,0.17431
0.5835585389,0.511828,0.171036
0.5621131549,0.493003,0.153308
0.5526981083,0.426919,0.135467
0.5417138872,0.347319,0.122565
0.5444163543,0.269031,0.111416
0.547990585,0.201724,0.103738
0.5632464476,0.132162,0.103296
0.5703949089,0.067182,0.111565
0.5639438584,0.017872,0.126003
0.5683898527,0,0.138673
0.5488623485,0,0.144913
0.5308168425,0,0.143456
0.494638654,0,0.124434
0.4724958591,0,0.103548
0.4504402406,0,0.084473
0.4450353064,0,0.066846
0.4386714323,0,0.051506
0.4617731671,0,0.040281
0.5249760265,3E-06,0.035986
0.6150292041,0.019295,0.033713
0.694446866,0.081872,0.03145
0.7339377561,0.17441,0.035804
0.7546857292,0.280108,0.036519
0.7697672391,0.367172,0.02888
0.7783976985,0.449599,0.02124
0.7528550257,0.496908,0.016445
0.7449219772,0.515234,0.013262
0.7253072967,0.469501,0.011877
0.7188562462,0.415977,0.012408
0.7057797925,0.31827,0.014235
0.707610496,0.202425,0.015355
0.6866881702,0.101251,0.017901
0.651556098,0.02474,0.02506
0.6459768111,2.2E-05,0.036322
0.6118036788,0,0.044059
0.583820068,0,0.047956
0.5322116642,0,0.052628
0.50047947,0,0.059989
0.4749367971,0,0.071166
0.4678755122,0,0.086874
0.4596809345,0,0.106259
0.4773777352,0,0.129279
0.5332577805,3.4E-05,0.142618
0.6264493069,0.014717,0.134059
0.7063028507,0.054936,0.114114
0.7426553919,0.108867,0.138734
0.7553831401,0.176378,0.176336
0.7711620608,0.245328,0.205155
0.7792694621,0.296006,0.23775
0.756080551,0.342358,0.27403
0.7538139657,0.347498,0.31056
0.7446604481,0.312721,0.345227
0.7396913957,0.263803,0.373555
0.7321070526,0.203348,0.39164
0.7260047075,0.139874,0.397652
0.7018568564,0.077382,0.379589
0.6658530207,0.022159,0.385295
0.6579199721,0.000315,0.413184
0.6185162584,0,0.415636
0.5870455932,0,0.403372
0.5369191875,0,0.395086
0.5044895824,0,0.387254
0.4804289077,0,0.382281
0.4758085607,0,0.380191
0.464911516,0,0.381763
0.4869671345,0,0.386086
0.5463342342,0,0.405758
0.6307209485,0.01604,0.40417
0.707610496,0.079556,0.399605
0.7375119867,0.173154,0.438989
0.7519832621,0.287455,0.484026
0.7695057101,0.397499,0.500709
0.7796181676,0.469959,0.475567
0.758521489,0.504301,0.447863
0.7549472583,0.523564,0.43159
0.7382093976,0.50825,0.417048
0.7251329439,0.454086,0.402247
0.7124051957,0.372435,0.38517
0.7083950833,0.260697,0.362965
0.6945340424,0.129824,0.321343
0.6599250283,0.034222,0.289261
0.663499259,0.000108,0.282436
0.6305465958,0,0.263164
0.5936709964,0,0.238286
0.539708831,0,0.223834
0.5113765147,0,0.206173
0.4855723128,0,0.182417
0.4708395083,0,0.157807
0.4626449307,0,0.140543
0.4853979601,0,0.139985
0.5484264667,0,0.157503
0.6281928341,0.034462,0.1689
0.6984569785,0.128841,0.139776
0.7357684596,0.241584,0.145831
0.7489320896,0.355289,0.17037
0.7738645279,0.453297,0.172725
0.7820591056,0.529068,0.155464
0.758783018,0.565285,0.142362
0.7579984308,0.55469,0.138326
0.7423066864,0.527458,0.131038
0.7304507018,0.457725,0.114902
0.7226920059,0.351344,0.091399
0.7219945951,0.226834,0.06895
0.7097027286,0.113394,0.051108
0.6704733676,0.031472,0.04122
0.664719728,9.9E-05,0.04195
0.6314183593,0,0.046777
0.5937581728,0,0.055781
0.5438061198,0,0.068789
0.5166942725,0,0.0837
0.488536309,0,0.102404
0.4750239735,0,0.126312
0.461511638,0,0.148506
0.4837416093,0,0.163917
0.5412780054,0,0.166433
0.6249673089,0.035932,0.158295
0.7034260309,0.140997,0.110831
0.7381222213,0.279047,0.111796
0.7541626711,0.416052,0.12566
0.7661058321,0.526083,0.105219
0.7697672391,0.600266,0.073222
0.7386452794,0.629926,0.048743
0.726353413,0.623385,0.035246
0.7114462558,0.56425,0.026855
0.7004620347,0.466356,0.018867
0.7015953273,0.350882,0.011236
0.7070002615,0.231049,0.005549
0.6900880481,0.10987,0.006407
0.6563507977,0.026008,0.017881
0.6510330398,5.2E-05,0.053587
0.6075320373,0,0.112249
0.5834713626,0,0.174943
0.5424112981,0,0.210459
0.5152994508,0,0.230151
0.4846133729,0,0.242727
0.4696190393,0,0.250319
0.4579374074,0,0.256918
0.4634295179,0,0.265203
0.4838287856,0,0.26637
0.5279400227,0.031986,0.246885
0.5827739517,0.133883,0.20119
0.6247057798,0.263264,0.244257
0.6556533868,0.379936,0.360914
0.6733501874,0.479802,0.420449
0.6836369976,0.550899,0.407619
0.6529509197,0.561256,0.366086
0.6367361172,0.520643,0.325321
0.6277569523,0.442908,0.281296
0.6292389504,0.331471,0.231445
0.6307209485,0.230183,0.175708
0.6322901229,0.13731,0.124609
0.6119780316,0.065267,0.099739
0.5935838201,0.015718,0.090381
0.5942812309,0.00012,0.083515
0.5595850405,0,0.077179
0.5410164763,0,0.073272
0.4997820591,0,0.076054
0.4738035045,0,0.072571
0.4472147154,0,0.06407
0.4369279052,0,0.057728
0.4194926336,0,0.053183
0.4207131026,0,0.050924
0.4273385058,0,0.052917
0.4541016476,0.024897,0.054843
0.4930694796,0.115711,0.04072
0.5283759045,0.239676,0.050917
0.5562723389,0.353458,0.080081
0.5786766629,0.433822,0.103255
0.5859123006,0.492926,0.126084
0.5615900968,0.533039,0.156761
0.5439804725,0.549217,0.186733
0.531427077,0.532935,0.207864
0.5331706041,0.472191,0.216111
0.5405805945,0.365572,0.209285
0.5601080987,0.243737,0.198844
0.5705692616,0.125626,0.213794
0.5640310348,0.032589,0.254486
0.5885275913,5.8E-05,0.301908
0.5738819632,0,0.337244
0.5551390463,0,0.360206
0.512422631,0,0.35394
0.4887106617,0,0.338333
0.4611629326,0,0.319546
0.4500043588,0,0.292986
0.4479993026,0,0.260384
0.4734547991,0,0.228231
0.5356987185,0,0.203249
0.6364745881,0.022306,0.170276
0.7190305989,0.107897,0.13096
0.7559933746,0.229036,0.130755
0.7785720513,0.346955,0.145968
0.8000174353,0.433275,0.145961
0.8185859995,0.46269,0.133029
0.7956586174,0.447874,0.117249
0.791910034,0.417387,0.106235
0.7865050998,0.354169,0.106212
0.772905588,0.295978,0.116011
0.7620957196,0.220525,0.130876
0.7606137216,0.136279,0.153337
0.7347223433,0.05529,0.162415
0.7005492111,0.009353,0.169061
0.6723912475,0,0.184973
0.6165983785,0,0.197272
0.5846918316,0,0.198902
0.5374422457,0,0.207945
0.5093714585,0,0.21064
0.4841774911,0,0.20315
0.4727573882,0,0.182244
0.4652602214,0,0.159185
0.4862697237,0,0.141632
0.5580158661,0,0.121007
0.6468485747,0.006093,0.094893
0.7279225874,0.043221,0.073211
0.7711620608,0.09801,0.081322
0.7902536832,0.154997,0.088352
0.8130067126,0.211393,0.087314
0.8235550519,0.265728,0.089103
0.7886845088,0.301646,0.095772
0.777525935,0.303986,0.099091
0.7641007759,0.275737,0.093907
0.7541626711,0.245319,0.086268
0.7406503356,0.188748,0.082879
0.7390811612,0.127693,0.078547
0.7192049516,0.062552,0.081736
0.6905239299,0.011441,0.092283
0.6722168948,0,0.113913
0.6233981344,0,0.116436
0.5892250022,0,0.10328
0.5377037747,0,0.084353
0.5109406329,0,0.062946
0.4831313748,0,0.045507
0.4745009154,0,0.034952
0.463691047,0,0.036852
0.4824339639,0,0.047041
0.5495597594,0,0.057868
0.6387411734,0.005083,0.057005
0.7156307209,0.053214,0.046514
0.7594804289,0.131954,0.055863
0.7788335803,0.209858,0.082669
0.8040275477,0.282744,0.118372
0.8137912998,0.353354,0.164169
0.7808386366,0.412771,0.217645
0.7707261791,0.433598,0.270791
0.7713364136,0.394903,0.3195
0.7620085433,0.333331,0.365233
0.7513730276,0.243778,0.394425
0.7505884404,0.150527,0.357766
0.74317845,0.068529,0.302364
0.7098770813,0.013589,0.321198
0.6777090053,0,0.366241
0.6292389504,0,0.396858
0.6017783977,0,0.423924
0.5569697498,0,0.468085
0.5200069741,0,0.516301
0.4907157179,0,0.545685
0.480516084,0,0.557143
0.4691831575,0,0.55624
0.4914131288,0,0.552126
0.5606311568,0,0.499579
0.6486792782,0.017421,0.428738
0.7306250545,0.086856,0.358824
0.7649725394,0.16375,0.339068
0.7831052219,0.227489,0.302192
0.8003661407,0.282892,0.226178
0.8033301369,0.351251,0.176325
0.7781361695,0.402603,0.137713
0.7600906634,0.423633,0.105233
0.7435271554,0.39324,0.079138
0.7356812832,0.335067,0.05891
0.7212971842,0.256606,0.048004
0.717112719,0.173734,0.043806
0.7065643797,0.096841,0.043305
0.6771859472,0.024323,0.037295
0.663499259,1.9E-05,0.037329
0.6067474501,0,0.040232
0.5778048993,0,0.045615
0.5310783715,0,0.060973
0.4945514776,0,0.077884
0.4701420975,0,0.089856
0.4547118821,0,0.095511
0.4430302502,0,0.09908
0.4420713103,0,0.103492
0.4532298841,0,0.089991
0.4751111499,0.022406,0.073041
0.5205300323,0.109056,0.04787
0.5573184552,0.21042,0.050664
0.589660884,0.295581,0.065434
0.6106703862,0.36875,0.063357
0.6171214367,0.424884,0.059437
0.5963734635,0.440102,0.059622
0.578938192,0.396783,0.056811
0.5677796182,0.334313,0.059142
0.5638566821,0.276375,0.082395
0.5641182111,0.211901,0.106889
0.577979252,0.148326,0.11174
0.5859994769,0.078733,0.109709
0.5723127888,0.017464,0.132826
0.5795484265,0,0.170391
0.5422369453,0,0.191996
0.5282887281,0,0.20371
0.4942899486,0,0.230049
0.4657832796,0,0.258608
0.4408508413,0,0.286179
0.4268154477,0,0.310464
0.4189695755,0,0.330389
0.4276000349,0,0.343192
0.452968355,0,0.34265
0.4955975939,0.01671,0.316785
0.5513904629,0.091562,0.273789
0.5961991108,0.18867,0.325188
0.6154650859,0.310804,0.404703
0.6302850667,0.411094,0.421536
0.6433615204,0.49364,0.385338
0.6186034347,0.50886,0.342315
0.6016912213,0.476933,0.306167
0.5927120565,0.417893,0.277073
0.5956760527,0.346403,0.255894
0.5931479383,0.267941,0.242001
0.6012553396,0.18297,0.231742
0.5806817191,0.100536,0.201344
0.5757126667,0.02429,0.184659
0.5812047773,0,0.212079
0.5409293,0,0.234529
0.5226222648,0,0.248019
0.4867927818,0,0.275104
0.4564554093,0,0.300937
0.4310870892,0,0.316562
0.422020748,0,0.32419
0.4073751199,0,0.321525
0.4081597071,0,0.311122
0.4202772208,0,0.270089
0.4370150815,0.024973,0.220934
0.4819980821,0.12693,0.15097
0.5136431,0.276673,0.174153
0.5370063639,0.431739,0.200223
