#source : https://ens.dk/en/our-services/statistics-data-key-figures-and-energy-maps/overview-energy-sector
GSRN,connection_to_grid_date,decommissioning_date,capacity_kW,rotor_diameter_m,hub_height_m,manufacturer,model,local_authority_no,local_authority_name,location_type,cadastral_district,cadastral_no,x,y,coordinate_origin,installation_number,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017_01,2017_02,2017_03,2017_04,2017_05,2017_06,2017_07,2017_08,2017
570715000000026324,4/27/1988,10/9/2002,95,20.4,24,BONUS,95-BONUS,766,Hedensted,LAND,Hvolgård Hvgd. Langskov,1a,532993,6187113,Stamdata,30011,,,,,,,,,,,,"123,121","186,734","194,905","174,778","186,320","186,540","201,220","173,950","151,931","173,760","184,930","156,600","181,826","137,780","124,883",,,,,,,,,,,,,,,,,,,,,,,
570715000000026331,4/27/1988,10/10/2002,150,24,24,BONUS,150 kW,766,Hedensted,LAND,Hvolgård Hvgd. Langskov,1a,532902,6187177,Stamdata,30055,,,,,,,,,,,,"196,963","298,726","311,798","279,601","299,810","305,370","325,670","291,110","246,060","227,740","306,540","260,121","294,397","227,762","196,230",,,,,,,,,,,,,,,,,,,,,,,
570715000000026355,7/6/1988,9/8/2005,200,25,30,Vestas Wind Systems A/S,V 25-200 ,766,Hedensted,LAND,Hesselballe,5f,535180,6187636,Stamdata,1030013,,,,,,,,,,,,"152,687","370,521","386,733","346,796","375,390","388,490","402,260","339,520","311,180","322,110","356,205","314,767","359,223","283,392","318,767","290,828","312,911","212,122",,,,,,,,,,,,,,,,,,,,
570715000000026362,7/6/1988,9/8/2005,200,25,30,Vestas Wind Systems A/S,V 25-200 ,766,Hedensted,LAND,Hesselballe,5f,535365,6187558,Stamdata,1030056,,,,,,,,,,,,"149,925","363,819","379,738","340,525","354,960","358,350","375,880","341,510","322,220","335,450","362,457","308,808","347,846","269,415","310,703","275,357","289,851","198,134",,,,,,,,,,,,,,,,,,,,
570715000000026379,7/6/1988,9/8/2005,200,25,30,Vestas Wind Systems A/S,V 25-200 ,766,Hedensted,LAND,Hesselballe,5f,535521,6187491,Stamdata,1030057,,,,,,,,,,,,"153,133","371,604","387,864","347,812","348,180","369,900","392,610","345,740","323,670","339,070","373,302","322,135","360,841","281,504","322,463","290,223","315,557","211,454",,,,,,,,,,,,,,,,,,,,
570715000000026768,7/17/1980,9/30/2003,22,10,15,Eget fabrikat,Ukendt-Eget fabrikat,766,Hedensted,LAND,Hvirring,8i,541299,6192725,Stamdata,30016,,,,"16,500","39,600","39,600","39,600","39,600","39,600","39,600","39,600","39,600","39,600","39,600","39,600","39,600","39,600","39,600","39,600","39,600","39,600","39,600","39,600","39,600","17,470","6,397","11,465",,,,,,,,,,,,,,,,,,,,,,
570715000000084812,1/1/2009,9/3/2015,11,13,18.2,WEG,11 kW,766,Hedensted,Land,,,541867.19,6185452.94,"GST, 18-02-2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,796","14,868","19,255","19,769","18,583","19,158",676,,,,,,,,,,
570715000000027529,5/20/1980,1/30/2002,30,10,18.5,Vestas Wind Systems A/S,HVK 10,773,Morsø,LAND,Fredsø,5q,485081,6292166,Stamdata,2287750002,,,,"20,176","38,221","34,361","41,663","42,298","33,248","41,185","36,389","39,830","41,758","42,560","39,156","38,775","42,497","41,729","35,629","28,262","36,508","37,044","23,643","24,792","14,830",0,,,,,,,,,,,,,,,,,,,,,,,
570715000000027536,10/5/1981,8/29/2002,22,10,18.5,Smedemester,22-Smedemester,773,Morsø,LAND,Skallerup,3b,479615,6301300,Stamdata,2287910004,,,,,"2,285","12,328","14,948","15,176","11,929","14,776","13,056","14,290","14,982","15,270","14,048","22,833","27,659","21,560","3,812","9,295","7,140","12,033","12,335","15,772","11,826","2,120",,,,,,,,,,,,,,,,,,,,,,,
570715000000027543,10/6/1981,4/15/2000,225,0.1,0.1,Ukendt,Ukendt-Ukendt,773,Morsø,LAND,Ukendt,0,469523,6280572,Stamdata,2288090005,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
570715000000027550,11/24/1981,5/8/2000,15,0.1,0.1,Ukendt,Ukendt-Ukendt,773,Morsø,LAND,Ukendt,0,469523,6280572,Stamdata,2288330008,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
570715000000027567,12/4/1981,10/15/2002,55,15,18.5,Vestas Wind Systems A/S,HVK 15,773,Morsø,LAND,Hvidbjerg,10e,475392,6287011,Stamdata,2288410009,,,,,0,"150,430","182,398","185,178","145,557","180,305","159,308","174,372","182,812","186,323","171,421","164,960","172,060","175,150","163,680","146,150","155,640","162,200","151,252","168,765","137,256","117,600",,,,,,,,,,,,,,,,,,,,,,,
570715000000027574,2/5/1982,8/31/2007,30,11,18,BONUS,30 kW,773,Morsø,LAND,Solbjerg,12u,481578,6303243,Stamdata,222885,,,,,,"27,111","39,447","40,048","31,480","38,994","34,453","37,711","39,537","40,296","37,037","30,830","35,741","31,480","37,399","30,222","23,160","39,197","41,489","43,865","38,817","41,180","23,983","48,269","46,129","44,267","29,144",,,,,,,,,,,,,,,,,,
570715000000027581,6/29/1982,6/30/2002,55,15,18.5,Nordtank,NTK 55,773,Morsø,LAND,Bjergby,8a,483400,6301996,Stamdata,2288660011,,,,,,"48,061","116,549","118,325","93,008","115,211","101,794","111,421","116,813","119,057","109,535","100,770","119,280","120,010","98,830","93,030","108,640","106,680","78,988","109,334","92,250","45,944",,,,,,,,,,,,,,,,,,,,,,,
570715000000027598,11/10/1982,5/8/2000,15,0.1,0.1,Ukendt,Ukendt-Ukendt,773,Morsø,LAND,Ukendt,0,469523,6280572,Stamdata,2288740012,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
570715000000027604,9/1/1983,10/31/2002,55,15,22.5,Vestas Wind Systems A/S,55-Vestas,773,Morsø,LAND,Sejerslev,2c,490868,6307666,Stamdata,2288820013,,,,,,,"42,208","171,406","134,732","166,896","147,460","161,404","169,216","172,466","158,672","138,100","165,470","167,020","156,190","131,630","141,220","166,110","141,515","144,227","136,595","106,828",,,,,,,,,,,,,,,,,,,,,,,
570715000000027611,11/29/1983,11/18/2002,55,15.5,22.5,Windmatic,55 kW-Windmatic,773,Morsø,LAND,Sdr. Dråby,37a,489641,6304680,Stamdata,2288900014,,,,,,,"12,581","153,276","120,481","149,242","131,862","144,332","151,317","154,224","141,889","137,160","143,010","145,684","138,756","118,070","135,830","137,423","115,562","137,480","113,141","101,180",,,,,,,,,,,,,,,,,,,,,,,
570715000000027628,3/27/1984,9/12/2002,7.5,7,12.5,,,773,Morsø,LAND,Redsted,6k,480826,6288025,Stamdata,2289080015,,,,,,,,"11,550","15,400","15,400","15,400","15,400","15,400","15,400","15,400","9,815","9,980","10,336","9,029","7,800","8,330","4,666","6,297","2,653","7,142","10,342",,,,,,,,,,,,,,,,,,,,,,,
570715000000027635,3/28/1984,11/18/2002,55,15.5,22.5,Windmatic,55 kW-Windmatic,773,Morsø,LAND,Alsted,4c,489002,6303584,Stamdata,2289160016,,,,,,,,"124,650","130,639","161,826","142,981","156,502","164,076","167,228","153,853","144,410","158,070","161,175","145,455","133,800","143,170","145,100","131,844","147,405","132,365","104,724",,,,,,,,,,,,,,,,,,,,,,,
570715000000027642,11/20/1984,6/3/2002,55,15,22.5,Vestas Wind Systems A/S,55-Vestas,773,Morsø,LAND,Elsø by,6c,486609,6295301,Stamdata,2289240017,,,,,,,,"10,083","95,105","117,809","104,089","113,933","119,447","121,741","112,004","110,000","118,900","120,038","107,562","93,054","106,746","106,800","86,641","105,824","89,336","38,107",,,,,,,,,,,,,,,,,,,,,,,
570715000000027659,12/10/1984,8/15/2002,75,17,24.5,Windmatic,75,773,Morsø,LAND,Tødsø,12d,489104,6297731,Stamdata,2289320018,,,,,,,,0,"151,060","187,122","165,330","180,965","189,723","193,367","177,902","171,000","185,000","184,220","169,780","153,500","164,500","168,333","150,830","168,216","150,039","99,552",,,,,,,,,,,,,,,,,,,,,,,
570715000000027666,12/14/1984,10/30/2002,55,15,22.5,Vestas Wind Systems A/S,55-Vestas,773,Morsø,LAND,Sejerslev,9c,491505,6307240,Stamdata,2289400019,,,,,,,,0,"121,189","150,120","132,638","145,181","152,207","155,131","142,724","135,780","148,590","145,220","130,610","116,770","135,500","142,630","123,461","138,040","124,541","108,332",,,,,,,,,,,,,,,,,,,,,,,
570715000000027673,3/21/1985,10/15/2002,75,17,23,Vestas Wind Systems A/S,V 17-75 ,773,Morsø,LAND,Karby,2c,474195,6293960,Stamdata,2289570020,,,,,,,,,"124,620","205,826","181,857","199,054","208,688","212,696","195,685","191,830","201,840","194,410","183,950","157,390","180,300","194,360","170,118","193,873","162,759","129,456",,,,,,,,,,,,,,,,,,,,,,,
570715000000027680,6/29/1985,11/4/2002,75,19,30.5,Windmatic,75,773,Morsø,LAND,Tødsø,2f,489512,6295986,Stamdata,2289650021,,,,,,,,,"81,868","202,823","179,203","196,150","205,643","209,593","192,830","179,597","199,798","200,150","182,762","167,463","180,518","193,545","172,021","164,810","135,614","145,476",,,,,,,,,,,,,,,,,,,,,,,
570715000000027703,7/9/1985,10/19/2003,75,17,23,Vestas Wind Systems A/S,V 17-75 ,773,Morsø,LAND,Hvidbjerg,5n,474410,6288147,Stamdata,2289730022,,,,,,,,,"66,743","198,422","175,315","191,894","201,181","205,046","188,646","184,150","181,430","190,980","176,690","156,290","172,030","176,760","167,000","202,311","164,387","169,121","101,023",,,,,,,,,,,,,,,,,,,,,,
570715000000027710,7/9/1985,10/19/2003,75,17,23,Vestas Wind Systems A/S,V 17-75 ,773,Morsø,LAND,Hvidbjerg,11b,474352,6288465,Stamdata,2289730022,,,,,,,,,"66,743","198,422","175,315","191,894","201,181","205,046","188,646","184,150","181,430","190,980","176,690","156,290","172,030","176,760","167,000","202,311","164,387","169,121","101,023",,,,,,,,,,,,,,,,,,,,,,
570715000000027727,7/9/1985,10/19/2003,75,17,23,Vestas Wind Systems A/S,V 17-75 ,773,Morsø,LAND,Hvidbjerg,10l,474329,6288346,Stamdata,2289730022,,,,,,,,,"66,743","198,422","175,315","191,894","201,181","205,046","188,646","184,150","181,430","190,980","176,690","156,290","172,030","176,760","167,000","202,311","164,387","169,121","101,023",,,,,,,,,,,,,,,,,,,,,,
570715000000027734,7/9/1985,10/19/2003,75,17,23,Vestas Wind Systems A/S,V 17-75 ,773,Morsø,LAND,Hvidbjerg,5n,474370,6288579,Stamdata,2289730022,,,,,,,,,"66,743","198,422","175,315","191,894","201,181","205,046","188,646","184,150","181,430","190,980","176,690","156,290","172,030","176,760","167,000","202,311","164,387","169,121","101,023",,,,,,,,,,,,,,,,,,,,,,
570715000000027741,7/9/1985,10/19/2003,75,17,23,Vestas Wind Systems A/S,V 17-75 ,773,Morsø,LAND,Hvidbjerg,10t,474303,6288229,Stamdata,2289730022,,,,,,,,,"66,743","198,422","175,315","191,894","201,181","205,046","188,646","184,150","181,430","190,980","176,690","156,290","172,030","176,760","167,000","202,311","164,387","169,121","101,023",,,,,,,,,,,,,,,,,,,,,,
570715000000027758,7/9/1985,10/19/2003,75,17,23,Vestas Wind Systems A/S,V 17-75 ,773,Morsø,LAND,Hvidbjerg,5n,474180,6288189,Stamdata,2289730022,,,,,,,,,"66,743","198,422","175,315","191,894","201,181","205,046","188,646","184,150","181,430","190,980","176,690","156,290","172,030","176,760","167,000","202,311","164,387","169,121","101,023",,,,,,,,,,,,,,,,,,,,,,
570715000000027765,7/9/1985,10/19/2003,75,17,23,Vestas Wind Systems A/S,V 17-75 ,773,Morsø,LAND,Hvidbjerg,5n,474286,6288112,Stamdata,2289730022,,,,,,,,,"66,743","198,422","175,315","191,894","201,181","205,046","188,646","184,150","181,430","190,980","176,690","156,290","172,030","176,760","167,000","202,311","164,387","169,121","101,023",,,,,,,,,,,,,,,,,,,,,,
570715000000027772,7/9/1985,10/19/2003,75,17,23,Vestas Wind Systems A/S,V 17-75 ,773,Morsø,LAND,Hvidbjerg,5n,474154,6288068,Stamdata,2289730022,,,,,,,,,"66,743","198,422","175,315","191,894","201,181","205,046","188,646","184,150","181,430","190,980","176,690","156,290","172,030","176,760","167,000","202,311","164,387","169,121","101,023",,,,,,,,,,,,,,,,,,,,,,
570715000000027789,7/9/1985,10/19/2003,75,17,23,Vestas Wind Systems A/S,V 17-75 ,773,Morsø,LAND,Hvidbjerg,5n,474391,6288030,Stamdata,2289730022,,,,,,,,,"66,743","198,422","175,315","191,894","201,181","205,046","188,646","184,150","181,430","190,980","176,690","156,290","172,030","176,760","167,000","202,311","164,387","169,121","101,023",,,,,,,,,,,,,,,,,,,,,,
570715000000027796,7/9/1985,10/19/2003,75,17,23,Vestas Wind Systems A/S,V 17-75 ,773,Morsø,LAND,Hvidbjerg,5n,474261,6287992,Stamdata,2289730022,,,,,,,,,"66,743","198,422","175,315","191,894","201,181","205,046","188,646","184,150","181,430","190,980","176,690","156,290","172,030","176,760","167,000","202,311","164,387","169,121","101,023",,,,,,,,,,,,,,,,,,,,,,
570715000000027819,10/9/1985,10/16/2002,75,17,23,Vestas Wind Systems A/S,V 17-75 ,773,Morsø,LAND,Karby,5a,472477,6288598,Stamdata,2289990024,,,,,,,,,"27,173","201,958","178,439","195,313","204,766","208,699","192,007","192,040","195,180","202,390","189,980","165,180","183,760","186,877","128,910","122,853","155,796","126,776",,,,,,,,,,,,,,,,,,,,,,,
570715000000027826,10/23/1985,9/9/2002,75,17,23,Windmatic,75,773,Morsø,LAND,Ljørslev,5a,485750,6288575,Stamdata,2290050025,,,,,,,,,"22,045","163,843","144,763","158,452","166,121","169,312","155,770","159,080","165,080","166,310","149,220","131,900","150,390","142,950","122,964","140,061","127,465","94,432",,,,,,,,,,,,,,,,,,,,,,,
570715000000027833,12/9/1985,11/18/2002,75,17,23,Windmatic,75,773,Morsø,LAND,Alsted,4c,489008,6303489,Stamdata,2290130026,,,,,,,,,0,"192,767","170,318","186,424","195,447","199,201","183,269","173,040","184,510","188,320","174,970","153,600","176,650","177,780","154,504","177,814","151,425","128,052",,,,,,,,,,,,,,,,,,,,,,,
570715000000027840,2/20/1986,9/30/2000,55,0.1,0.1,Ukendt,Ukendt-Ukendt,773,Morsø,LAND,Ukendt,0,469523,6280572,Stamdata,2290210027,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
570715000000027857,4/4/1986,10/16/2002,75,17,23,Vestas Wind Systems A/S,V 17-75 ,773,Morsø,LAND,Karby,20c,472918,6288271,Stamdata,2290390028,,,,,,,,,,"146,162","193,711","212,029","222,291","226,561","208,440","200,483","204,818","212,729","195,277","173,411","191,381","200,984","185,634","211,061","171,353","143,284",,,,,,,,,,,,,,,,,,,,,,,
570715000000027864,4/4/1986,10/16/2002,75,17,23,Vestas Wind Systems A/S,V 17-75 ,773,Morsø,LAND,Karby,20c,472954,6288362,Stamdata,2290470029,,,,,,,,,,"140,506","186,214","203,824","213,689","217,793","200,374","192,956","198,402","206,288","189,486","167,891","182,814","193,760","173,323","202,538","163,636","135,704",,,,,,,,,,,,,,,,,,,,,,,
570715000000027871,5/23/1986,8/15/2002,75,17,24.5,Windmatic,75,773,Morsø,LAND,Tødsø,13d,489104,6297731,Stamdata,2290540030,,,,,,,,,,"128,673","194,894","213,324","223,649","227,945","209,714","201,200","219,700","219,310","193,890","181,440","195,860","205,800","176,707","192,782","172,826","116,888",,,,,,,,,,,,,,,,,,,,,,,
570715000000027895,10/1/1986,11/22/2002,99,18,22.8,NEG Micon,NM 99,773,Morsø,LAND,Dragstrup,7b,476744,6298172,Stamdata,2290700032,,,,,,,,,,"41,393","219,436","240,187","251,811","256,648","236,122","245,872","258,494","246,559","241,937","192,144","209,604","218,227","165,556","129,684","43,401",4,,,,,,,,,,,,,,,,,,,,,,,
570715000000027901,10/1/1986,11/22/2002,99,18,22.8,NEG Micon,NM 99,773,Morsø,LAND,Dragstrup,7b,476740,6298198,Stamdata,2290880033,,,,,,,,,,"36,583","193,937","212,277","222,551","226,825","208,684","201,584","206,068","270,574","249,688","223,396","185,157","211,217","124,422","29,943","40,581",0,,,,,,,,,,,,,,,,,,,,,,,
570715000000027918,10/1/1986,11/22/2002,99,18,22.8,NEG Micon,NM 99,773,Morsø,LAND,Dragstrup,7b,476737,6298222,Stamdata,2290960034,,,,,,,,,,"40,135","212,768","232,888","244,160","248,850","228,947","221,157","203,100","258,227","233,068","227,857","180,447","228,341","204,912","186,335","22,140",0,,,,,,,,,,,,,,,,,,,,,,,
570715000000027925,10/1/1986,11/22/2002,99,18,22.8,NEG Micon,NM 99,773,Morsø,LAND,Dragstrup,7b,476748,6298147,Stamdata,2291040035,,,,,,,,,,"42,150","223,451","244,581","256,419","261,344","240,442","239,035","257,024","259,812","232,479","194,910","234,523","236,066","163,497","236,964","130,436",0,,,,,,,,,,,,,,,,,,,,,,,
570715000000027932,11/25/1986,11/22/2002,99,19.6,22.8,Wincon,W 99 kW,773,Morsø,LAND,Jørsby,10f,492688,6304939,Stamdata,2291120036,,,,,,,,,,"23,287","246,902","270,250","283,330","288,772","265,677","258,305","274,352","284,809","269,686","232,770","243,580","252,376","103,250","208,037","213,695","27,592",,,,,,,,,,,,,,,,,,,,,,,
570715000000027949,11/25/1986,11/22/2002,99,19.6,22.8,Wincon,W 99 kW,773,Morsø,LAND,Jørsby,10f,492726,6305057,Stamdata,2291200037,,,,,,,,,,"22,946","243,281","266,287","279,175","284,537","261,780","275,305","293,996","290,104","246,307","209,499","226,717","246,727","198,955","250,779","193,515","11,552",,,,,,,,,,,,,,,,,,,,,,,
570715000000027956,1/8/1987,8/26/2002,75,17,22.5,Windmatic,75,773,Morsø,LAND,Ø. Assels,27c,489987,6297466,Stamdata,2291380038,,,,,,,,,,,"203,953","243,534","255,321","260,225","239,413","217,700","226,900","272,906","236,994","204,865","229,385","249,132","170,630","233,739","196,111","138,828",,,,,,,,,,,,,,,,,,,,,,,
570715000000027963,1/8/1987,8/26/2002,75,17,22.5,Windmatic,75,773,Morsø,LAND,Ø. Assels,27c,489987,6297466,Stamdata,2291460039,,,,,,,,,,,"191,000","228,068","239,106","243,699","224,208","240,100","250,200","189,230","217,570","181,773","196,352","232,919","176,422","226,596","189,271","133,100",,,,,,,,,,,,,,,,,,,,,,,
570715000000027970,2/26/1987,10/15/2002,90,17,23,Vestas Wind Systems A/S,V 17-75 ,773,Morsø,LAND,Torp by,4b,474336,6291038,Stamdata,2291530040,,,,,,,,,,,"167,403","219,880","230,522","234,949","216,158","206,410","220,855","221,524","205,524","182,450","201,464","209,152","181,832","212,700","177,978","146,440",,,,,,,,,,,,,,,,,,,,,,,
570715000000027987,2/26/1987,10/15/2002,90,17,23,Vestas Wind Systems A/S,V 17-75 ,773,Morsø,LAND,Torp by,4b,474292,6290938,Stamdata,2291610041,,,,,,,,,,,"163,143","214,284","224,655","228,970","210,658","203,278","216,058","217,641","201,123","179,612","196,264","203,031","173,386","204,724","170,938","138,412",,,,,,,,,,,,,,,,,,,,,,,
570715000000027994,2/26/1987,10/15/2002,90,17,23,Vestas Wind Systems A/S,V 17-75 ,773,Morsø,LAND,Torp by,4b,474249,6290830,Stamdata,2291790042,,,,,,,,,,,"161,245","211,792","222,042","226,307","208,207","202,069","196,849","218,790","200,490","178,990","198,490","208,290","173,354","195,128","175,716","143,444",,,,,,,,,,,,,,,,,,,,,,,
570715000000028007,3/12/1987,8/15/2007,90,17,24,Vestas Wind Systems A/S,V 19-90 ,773,Morsø,LAND,Tæbring,32a,475100,6294290,Stamdata,222918,,,,,,,,,,,"147,411","215,135","225,547","229,879","211,494","207,200","210,717","220,210","203,140","177,350","193,600","199,100","177,683","147,039","113,046","117,488","124,451","146,526","134,017","123,129","73,209",,,,,,,,,,,,,,,,,,
570715000000028014,11/26/1987,8/20/2002,95,19.4,24.5,BONUS,98,773,Morsø,LAND,Skallerup,6,478932,6302195,Stamdata,2291950044,,,,,,,,,,,"21,502","282,424","296,093","301,781","277,644","278,770","295,120","295,070","269,980","233,090","234,950","267,690","237,638","254,829","223,290","160,330",,,,,,,,,,,,,,,,,,,,,,,
570715000000028021,11/26/1987,8/20/2002,95,19.4,24.5,BONUS,98,773,Morsø,LAND,Skallerup,"4c,6",478852,6302241,Stamdata,2292030045,,,,,,,,,,,"22,256","292,329","306,478","312,364","287,382","291,240","307,000","307,510","281,210","241,060","244,560","276,060","236,527","266,013","216,704","163,327",,,,,,,,,,,,,,,,,,,,,,,
570715000000028045,2/15/1988,11/18/2002,95,23,19,Tellus,TE 95,773,Morsø,LAND,"Skarum By, Alsted",4c,488995,6303715,Stamdata,2292290047,,,,,,,,,,,,"213,411","268,488","273,645","251,759","238,150","251,180","264,199","235,301","237,521","241,872","242,708","200,771","229,989","170,301","191,776",,,,,,,,,,,,,,,,,,,,,,,
570715000000028052,3/28/1988,5/8/2000,90,0.1,0.1,Ukendt,Ukendt-Ukendt,773,Morsø,LAND,Ukendt,0,469523,6280572,Stamdata,2292370048,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
570715000000028069,5/2/1988,11/4/2002,75,19,30.5,Windmatic,19 S,773,Morsø,LAND,Tødsø,2f,489494,6296019,Stamdata,2292450049,,,,,,,,,,,,"113,390","203,791","207,706","191,093","177,020","190,800","189,120","182,600","167,390","175,070","190,590","164,766","188,984","165,427","144,892",,,,,,,,,,,,,,,,,,,,,,,
570715000000028076,6/24/1988,9/18/2003,130,22,30,Windmatic,22 S,773,Morsø,LAND,Outrup,5a,480753,6295363,Stamdata,2292520050,,,,,,,,,,,,"160,161","335,826","342,276","314,901","306,510","322,400","324,530","299,760","263,100","292,010","313,230","274,179","286,253","247,988","275,583","100,464",,,,,,,,,,,,,,,,,,,,,,
570715000000028083,8/15/1988,3/18/2015,200,25,30,Vestas Wind Systems A/S,V 25-200 ,773,Morsø,LAND,Sundby,3c,481846.27,6303383.9,"GST, 18-02-2013",222926,,,,,,,,,,,,"210,689","662,658","675,386","621,370","590,040","611,260","633,740","603,480","528,610","580,480","606,450","534,960","600,910","521,157","563,184","492,794","556,942","445,255","489,548","595,772","484,330","420,678","458,845","540,332","572,302","514,459","483,164","32,205",,,,,,,,,,
570715000000028090,10/6/1988,7/18/2017,200,25,30,Vestas Wind Systems A/S,V 25-200 ,773,Morsø,LAND,Sejerslev,10a,493212.17,6310569.64,"GST, 18-02-2013",222927,,,,,,,,,,,,"86,913","546,714","557,215","512,649","500,000","524,000","511,870","483,000","430,000","471,000","500,000","451,232","495,092","437,724","447,347","399,288","461,467","435,846","399,465","424,818","416,920","415,261","429,463","304,913","423,700","12,936","371,010","339,424","29,815",59,0,0,0,0,0,0,,59
